,ID,inchikey,sdftitle,SMILES
822,NCGC00015451-05,DPYIXBFZUMCMJM-BTJKTKAUSA-N,NCGC00015451-05,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)/C=C\C(=O)O
823,NCGC00016936-04,WZPBZJONDBGPKJ-FSPLSTOPSA-N,NCGC00016936-04,C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
824,NCGC00253725-01,GTGMXPIQRQSORU-UHFFFAOYSA-N,NCGC00253725-01,Nc1ccc(Cl)cc1C(=O)c1ccccc1F
825,NCGC00163803-06,LVQDKIWDGQRHTE-UHFFFAOYSA-N,NCGC00163803-06,Nc1nc(N)nc(NC2CC2)n1
826,NCGC00164489-04,UPOYFZYFGWBUKL-UHFFFAOYSA-N,NCGC00164489-04,Nc1nc(N)c(-c2ccccc2)s1
827,NCGC00164553-02,WDDPHFBMKLOVOX-AYQXTPAHSA-N,NCGC00164553-02,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
828,NCGC00095129-06,LNPDTQAFDNKSHK-UHFFFAOYSA-N,NCGC00095129-06,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
829,NCGC00179623-04,CZRQXSDBMCMPNJ-ZUIPZQNBSA-N,NCGC00179623-04,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O
830,NCGC00090771-04,WHGYBXFWUBPSRW-FOUAGVGXSA-N,NCGC00090771-04,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO
831,NCGC00166125-02,MBBZMMPHUWSWHV-BDVNFPICSA-N,NCGC00166125-02,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
832,NCGC00164507-03,PTBKFATYSVLSSD-UHFFFAOYSA-N,NCGC00164507-03,O=[N+]([O-])c1ccc(C=NO)o1
833,NCGC00249084-02,IBXPYPUJPLLOIN-UHFFFAOYSA-N,NCGC00249084-02,Cc1ncc([N+](=O)[O-])n1C
834,NCGC00179496-04,YCWSUKQGVSGXJO-UHFFFAOYSA-N,NCGC00179496-04,O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1
835,NCGC00253700-01,FGWZEOPEZISTTR-UHFFFAOYSA-N,NCGC00253700-01,CCCC(=O)Nc1ccc(O)c(C(C)=O)c1
836,NCGC00091326-06,FZERHIULMFGESH-UHFFFAOYSA-N,NCGC00091326-06,CC(=O)Nc1ccccc1
837,NCGC00159396-04,XWVOEFLBOSSYGM-UHFFFAOYSA-N,NCGC00159396-04,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC
838,NCGC00094916-06,MDKGKXOCJGEUJW-UHFFFAOYSA-N,NCGC00094916-06,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
839,NCGC00016393-07,MEZZCSHVIGVWFI-UHFFFAOYSA-N,NCGC00016393-07,COc1ccc(C(=O)c2ccccc2O)c(O)c1
840,NCGC00249927-01,IMOLVSPMDGCLMB-UHFFFAOYSA-N,NCGC00249927-01,CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1
841,NCGC00262918-01,LXFKHPXXAPOYCC-UHFFFAOYSA-N,NCGC00262918-01,CN1N=C(C(N)=O)CCC1=O
842,NCGC00094557-06,GFGSZUNNBQXGMK-UHFFFAOYSA-N,NCGC00094557-06,NC(=O)c1ccc([N+](=O)[O-])cc1Cl
843,NCGC00016740-18,IENZQIKPVFGBNW-UHFFFAOYSA-N,NCGC00016740-18,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
844,NCGC00160655-03,ZLOXYEZYWCTXHU-UHFFFAOYSA-N,NCGC00160655-03,O=C(Nc1ncc([N+](=O)[O-])s1)c1cccs1
845,NCGC00025357-04,LBHIOVVIQHSOQN-UHFFFAOYSA-N,NCGC00025357-04,O=C(NCCO[N+](=O)[O-])c1cccnc1
846,NCGC00263906-02,HMEYVGGHISAPJR-VQCPGFMQSA-N,NCGC00263906-02,CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12
847,NCGC00016244-15,QRXWMOHMRWLFEY-UHFFFAOYSA-N,NCGC00016244-15,NNC(=O)c1ccncc1
848,NCGC00016698-06,IPANUAHQWFDVAG-BTJKTKAUSA-N,NCGC00016698-06,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1.O=C(O)/C=C\C(=O)O
849,NCGC00015727-10,GEOCVSMCLVIOEV-BTJKTKAUSA-N,NCGC00015727-10,CN1Cc2c(N)cccc2C(c2ccccc2)C1.O=C(O)/C=C\C(=O)O
850,NCGC00174007-04,VWRCYAZJKNPEQR-NIEARKAZSA-N,NCGC00174007-04,CN1CCCN=C1/C=C/c1cccs1.O=C(O)[C@H](O)[C@@H](O)C(=O)O
851,NCGC00262907-01,ACCMWZWAEFYUGZ-UHFFFAOYSA-N,NCGC00262907-01,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21
852,NCGC00167980-02,TVQZAMVBTVNYLA-UHFFFAOYSA-N,NCGC00167980-02,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
853,NCGC00092300-02,BZMKNPGKXJAIDV-VAWYXSNFSA-N,NCGC00092300-02,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O
854,NCGC00015208-19,RCQXSQPPHJPGOF-UHFFFAOYSA-N,NCGC00015208-19,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O
855,NCGC00181111-02,MUTNCGKQJGXKEM-UHFFFAOYSA-N,NCGC00181111-02,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21
856,NCGC00249905-01,CZGIRAWWWHPJHM-UHFFFAOYSA-N,NCGC00249905-01,C#CC(C)(CC)OC(=O)c1ccccc1C(=O)O
857,NCGC00262948-01,HLNLBEFKHHCAMV-UHFFFAOYSA-N,NCGC00262948-01,O=C(O)c1ccccc1NCCc1ccccc1
858,NCGC00018211-10,DPSPPJIUMHPXMA-UHFFFAOYSA-N,NCGC00018211-10,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
859,NCGC00092328-02,AFSOIHMEOKEZJF-UHFFFAOYSA-N,NCGC00092328-02,O=C(O)c1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1
860,NCGC00015609-09,WDRYRZXSPDWGEB-UHFFFAOYSA-N,NCGC00015609-09,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
861,NCGC00167474-04,HTQMVQVXFRQIKW-UHFFFAOYSA-N,NCGC00167474-04,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
862,NCGC00090987-05,PRPINYUDVPFIRX-UHFFFAOYSA-N,NCGC00090987-05,O=C(O)Cc1cccc2ccccc12
863,NCGC00165856-03,AHLBNYSZXLDEJQ-DUNLCCOXSA-N,NCGC00165856-03,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)C(CC(C)C)NC=O
864,NCGC00179273-03,HJPMTDNGLRNDJA-ZVXCBTRXSA-N,NCGC00179273-03,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
865,NCGC00025341-06,HMJIYCCIJYRONP-UHFFFAOYSA-N,NCGC00025341-06,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
866,NCGC00095157-05,BEZZFPOZAYTVHN-UHFFFAOYSA-N,NCGC00095157-05,COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1
867,NCGC00091888-09,WSSJONWNBBTCMG-UHFFFAOYSA-N,NCGC00091888-09,CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1
868,NCGC00166259-02,IAJNXBNRYMEYAZ-UHFFFAOYSA-N,NCGC00166259-02,CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
869,NCGC00166056-02,XBLVHTDFJBKJLG-UHFFFAOYSA-N,NCGC00166056-02,CCOC(=O)c1cccnc1
870,NCGC00160670-03,YTBNTDMBGXAOCG-UHFFFAOYSA-N,NCGC00160670-03,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12
871,NCGC00253718-01,AQZWKPDVWWJWRY-UHFFFAOYSA-N,NCGC00253718-01,CCOC(=O)CN1CCCC1=O
872,NCGC00159380-05,OMPJBNCRMGITSC-UHFFFAOYSA-N,NCGC00159380-05,O=C(OOC(=O)c1ccccc1)c1ccccc1
873,NCGC00015053-10,WDEABJKSGGRCQA-UHFFFAOYSA-N,NCGC00015053-10,CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O
874,NCGC00274058-01,UZHSEJADLWPNLE-GRGSLBFTSA-N,NCGC00274058-01,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
875,NCGC00179580-04,YBJHBAHKTGYVGT-ZKWXMUAHSA-N,NCGC00179580-04,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
876,NCGC00015989-17,UEJJHQNACJXSKW-UHFFFAOYSA-N,NCGC00015989-17,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
877,NCGC00159419-04,FTOAOBMCPZCFFF-UHFFFAOYSA-N,NCGC00159419-04,CCC1(CC)C(=O)NC(=O)NC1=O
878,NCGC00181296-02,ZBVKEHDGYSLCCC-UHFFFAOYSA-N,NCGC00181296-02,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O
879,NCGC00159330-03,HWXIGFIVGWUZAO-UHFFFAOYSA-N,NCGC00159330-03,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O
880,NCGC00016479-11,NWPRCRWQMGIBOT-UHFFFAOYSA-N,NCGC00016479-11,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O
881,NCGC00018218-10,QELUYTUMUWHWMC-UHFFFAOYSA-N,NCGC00018218-10,CC1=NN(c2ccccc2)C(=O)C1
882,NCGC00016605-08,BRZANEXCSZCZCI-UHFFFAOYSA-N,NCGC00016605-08,Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C
883,NCGC00271596-03,BFYIZQONLCFLEV-DAELLWKTSA-N,NCGC00271596-03,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
884,NCGC00095227-06,RGCKGOZRHPZPFP-UHFFFAOYSA-N,NCGC00095227-06,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O
885,NCGC00016255-10,MBGGBVCUIVRRBF-UHFFFAOYSA-N,NCGC00016255-10,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
886,NCGC00263479-01,UJVLDDZCTMKXJK-WNHSNXHDSA-N,NCGC00263479-01,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1
887,NCGC00249920-01,TXLCJMHILCSZJG-QNTYDACNSA-N,NCGC00249920-01,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCCC1
888,NCGC00095135-05,WKEMJKQOLOHJLZ-UHFFFAOYSA-N,NCGC00095135-05,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
889,NCGC00160437-03,UACOQEQOBAQRDQ-UHFFFAOYSA-N,NCGC00160437-03,CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1
890,NCGC00016408-09,GECHUMIMRBOMGK-UHFFFAOYSA-N,NCGC00016408-09,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
891,NCGC00160653-03,LZCBNYVJTNCPDR-UHFFFAOYSA-N,NCGC00160653-03,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1
892,NCGC00262937-01,DVQVBLBKEXITIK-UHFFFAOYSA-N,NCGC00262937-01,CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
893,NCGC00016570-06,DNKCFBJMFIUNRS-UHFFFAOYSA-N,NCGC00016570-06,CNC(C)(C)Cc1ccccc1.CNC(C)(C)Cc1ccccc1.O=S(=O)(O)O
894,NCGC00163329-03,FDEODCTUSIWGLK-RSAXXLAASA-N,NCGC00163329-03,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O
895,NCGC00016513-05,CAYGYVYWRIHZCQ-UHFFFAOYSA-N,NCGC00016513-05,N=C(N)N1CCc2ccccc2C1.N=C(N)N1CCc2ccccc2C1.O=S(=O)(O)O
896,NCGC00178319-06,OTVAEFIXJLOWRX-NXEZZACHSA-N,NCGC00178319-06,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1
897,NCGC00182543-02,MTZBBNMLMNBNJL-UHFFFAOYSA-N,NCGC00182543-02,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O
898,NCGC00023654-13,FAKRSMQSSFJEIM-RQJHMYQMSA-N,NCGC00023654-13,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
899,NCGC00164634-02,IPOKCKJONYRRHP-FMQUCBEESA-N,NCGC00164634-02,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1
900,NCGC00016344-07,KBOPZPXVLCULAV-UHFFFAOYSA-N,NCGC00016344-07,Nc1ccc(O)c(C(=O)O)c1
901,NCGC00095792-03,WHSXTWFYRGOBGO-UHFFFAOYSA-N,NCGC00095792-03,Cc1cccc(C(=O)O)c1O
902,NCGC00160677-02,LWPXJPFOEPMIRG-UHFFFAOYSA-N,NCGC00160677-02,OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1
903,NCGC00015897-08,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,NCGC00015897-08,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1
904,NCGC00091517-06,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,NCGC00091517-06,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O
905,NCGC00164555-03,JRURYQJSLYLRLN-BJMVGYQFSA-N,NCGC00164555-03,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
906,NCGC00013109-03,BELBBZDIHDAJOR-UHFFFAOYSA-N,NCGC00013109-03,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
907,NCGC00015479-19,TZBJGXHYKVUXJN-UHFFFAOYSA-N,NCGC00015479-19,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
908,NCGC00142615-08,UCTWMZQNUQWSLP-VIFPVBQESA-N,NCGC00142615-08,CNC[C@H](O)c1ccc(O)c(O)c1
909,NCGC00015523-13,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,NCGC00015523-13,Oc1ccc(O)cc1
910,NCGC00169145-02,ILRCGYURZSFMEG-RKQHYHRCSA-N,NCGC00169145-02,OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
911,NCGC00016360-06,VYQNWZOUAUKGHI-UHFFFAOYSA-N,NCGC00016360-06,Oc1ccc(OCc2ccccc2)cc1
912,NCGC00092362-02,DMJWENQHWZZWDF-PKOBYXMFSA-N,NCGC00092362-02,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21
913,NCGC00162247-06,OZYUPQUCAUTOBP-QXAKKESOSA-N,NCGC00162247-06,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
914,NCGC00021222-06,WHBHBVVOGNECLV-OBQKJFGGSA-N,NCGC00021222-06,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
915,NCGC00274064-01,SNHRLVCMMWUAJD-OMPPIWKSSA-N,NCGC00274064-01,CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
916,NCGC00179492-03,XSFJVAJPIHIPKU-XWCQMRHXSA-N,NCGC00179492-03,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
917,NCGC00166000-04,NTHXOOBQLCIOLC-UHFFFAOYSA-N,NCGC00166000-04,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
918,NCGC00164529-04,VBICKXHEKHSIBG-UHFFFAOYSA-N,NCGC00164529-04,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO
919,NCGC00015938-05,XTZNCVSCVHTPAI-UHFFFAOYSA-N,NCGC00015938-05,O=C(O)c1ccc2ccccc2c1O.OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
920,NCGC00015323-11,HLXQFVXURMXRPU-UHFFFAOYSA-L,NCGC00015323-11,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-]
921,NCGC00179456-04,VPNYRYCIDCJBOM-UHFFFAOYSA-M,NCGC00179456-04,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-]
922,NCGC00015854-10,XLBIBBZXLMYSFF-UHFFFAOYSA-M,NCGC00015854-10,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-]
923,NCGC00016239-04,PQMWYJDJHJQZDE-UHFFFAOYSA-M,NCGC00016239-04,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21.[Br-]
924,NCGC00181009-02,QTSXMEPZSHLZFF-UHFFFAOYSA-M,NCGC00181009-02,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1.[Br-]
925,NCGC00164621-02,PMAHPMMCPXYARU-UHFFFAOYSA-N,NCGC00164621-02,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1.[Br-]
926,NCGC00261975-01,MLOSJPZSZWUDSK-UHFFFAOYSA-N,NCGC00261975-01,O=C(O)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]
927,NCGC00262944-01,GGMMWVHTLAENAS-UHFFFAOYSA-M,NCGC00262944-01,CC[N+]1(CC)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-]
928,NCGC00178896-05,JRRNZNSGDSFFIR-UHFFFAOYSA-M,NCGC00178896-05,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-]
929,NCGC00018203-06,XEDCWWFPZMHXCM-UHFFFAOYSA-M,NCGC00018203-06,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-]
930,NCGC00015862-07,VNYBTNPBYXSMOO-UHFFFAOYSA-M,NCGC00015862-07,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-]
931,NCGC00015730-11,LULNWZDBKTWDGK-UHFFFAOYSA-M,NCGC00015730-11,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-]
932,NCGC00018171-06,GKEGFOKQMZHVOW-UHFFFAOYSA-M,NCGC00018171-06,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-]
933,NCGC00022697-03,CXYRUNPLKGGUJF-RAFJPFSSSA-M,NCGC00022697-03,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-]
934,NCGC00186628-02,HOZOZZFCZRXYEK-GSWUYBTGSA-M,NCGC00186628-02,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-]
935,NCGC00253601-01,YCPQJUMVOSDLAJ-JGMJEEPBSA-L,NCGC00253601-01,CCCCCCCC/C=C/C(=O)[O-].CCCCCCCC/C=C/C(=O)[O-].[Ca+2]
936,NCGC00094887-05,LZPBLUATTGKZBH-BJEMNLSMSA-L,NCGC00094887-05,C[C@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1.C[C@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1.O.O.[Ca+2]
937,NCGC00024930-03,DXXUGBPKQDTBQW-UHFFFAOYSA-L,NCGC00024930-03,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1.[Cl-].[Cl-]
938,NCGC00015971-05,YOEWQQVKRJEPAE-UHFFFAOYSA-L,NCGC00015971-05,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-]
939,NCGC00015150-04,HOPSCVCBEOCPJZ-UHFFFAOYSA-N,NCGC00015150-04,C[N+](C)(C)CC(=O)O.[Cl-]
940,NCGC00015045-09,JHPHVAVFUYTVCL-UHFFFAOYSA-M,NCGC00015045-09,CC(=O)OC(C)C[N+](C)(C)C.[Cl-]
941,NCGC00015245-10,XXRMYXBSBOVVBH-UHFFFAOYSA-N,NCGC00015245-10,CC(C[N+](C)(C)C)OC(N)=O.[Cl-]
942,NCGC00018123-07,JUGOREOARAHOCO-UHFFFAOYSA-M,NCGC00018123-07,CC(=O)OCC[N+](C)(C)C.[Cl-]
943,NCGC00015237-07,AIXAANGOTKPUOY-UHFFFAOYSA-N,NCGC00015237-07,C[N+](C)(C)CCOC(N)=O.[Cl-]
944,NCGC00015409-11,BXKDSDJJOVIHMX-UHFFFAOYSA-N,NCGC00015409-11,CC[N+](C)(C)c1cccc(O)c1.[Cl-]
945,NCGC00160378-02,LJZCWOISXLZEEU-UHFFFAOYSA-M,NCGC00160378-02,CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12.[Cl-]
946,NCGC00263460-01,PJBQYZZKGNOKNJ-UHFFFAOYSA-M,NCGC00263460-01,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-]
947,NCGC00178480-03,GXFZCDMWGMFGFL-KKXMJGKMSA-N,NCGC00178480-03,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C.Cl.[Cl-]
948,NCGC00024772-02,ZRFWHHCXSSACAW-UHFFFAOYSA-M,NCGC00024772-02,Nc1c[n+](N2CCOCC2)no1.[Cl-]
949,NCGC00178286-05,HIGSLXSBYYMVKI-UHFFFAOYSA-N,NCGC00178286-05,C[n+]1ccccc1/C=N/O.[Cl-]
950,NCGC00167438-02,RVCSYOQWLPPAOA-QKYUOBHYSA-M,NCGC00167438-02,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-]
951,NCGC00159485-06,MKWYFZFMAMBPQK-UHFFFAOYSA-J,NCGC00159485-06,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3].[Na+]
952,NCGC00182068-04,DPNNNPAKRZOSMO-UHFFFAOYSA-K,NCGC00182068-04,CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.[Gd+3]
953,NCGC00182547-02,XPCLDSMKWNNKOM-UHFFFAOYSA-K,NCGC00182547-02,CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].O.[Gd+3]
954,NCGC00015482-07,REEUVFCVXKWOFE-UHFFFAOYSA-K,NCGC00015482-07,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-]
955,NCGC00263444-01,DIGFQJFCDPKEPF-OIUSMDOTSA-L,NCGC00263444-01,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-]
956,NCGC00181356-02,YHEWVHONOOWLMW-UHFFFAOYSA-M,NCGC00181356-02,C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1.[I-]
957,NCGC00025122-02,RDTKUZXIHMTSJO-UEIGIMKUSA-M,NCGC00025122-02,CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1.[I-]
958,NCGC00160376-02,MGEPZVLQTPNDCU-UHFFFAOYSA-M,NCGC00160376-02,C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[I-]
959,NCGC00094810-04,WSHYKIAQCMIPTB-UHFFFAOYSA-M,NCGC00094810-04,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+]
960,NCGC00178317-03,DFHAXXVZCFXGOQ-UHFFFAOYSA-K,NCGC00178317-03,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+]
961,NCGC00043225-04,WPUMTJGUQUYPIV-UHFFFAOYSA-L,NCGC00043225-04,O=C([O-])CC(O)C(=O)[O-].[Na+].[Na+]
962,NCGC00022858-08,VLARUOGDXDTHEH-UHFFFAOYSA-L,NCGC00022858-08,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1.[Na+].[Na+]
963,NCGC00015844-10,VWIKDHUBYGYUKW-HXFTUNQESA-L,NCGC00015844-10,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C.[Na+].[Na+]
964,NCGC00274056-01,ARGHCEVMLACPSI-UHFFFAOYSA-L,NCGC00274056-01,O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)([O-])O.[Na+].[Na+]
965,NCGC00179380-04,GWBBVOVXJZATQQ-UHFFFAOYSA-L,NCGC00179380-04,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+]
966,NCGC00263961-02,XMCDZRXQAGFWAK-PMCOHIMVSA-L,NCGC00263961-02,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1.O.O.O.[Na+].[Na+]
